cell_barcode,ncounts,hash_umis,pval_demultiplexing,qval_demultiplexing,top_to_second_best_ratio,top_oligo,perturbation,dose_value,well,celltype,cell_line,cancer,disease,tissue_type,organism,perturbation_type,ngenes,percent_mito,percent_ribo,nperts,chembl-ID,dose_value_num,is_control,treatment_group,n_genes
B03_A01_RT_740,11609,150.0,0.0,0.0,1.46201232032854,SAHA_100_AF05,SAHA,100,AF05,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,4888,6.813679,1.5935912,1,,100.0,False,SAHA,4888
E03_A01_RT_515,11365,30.0,0.0,0.0,16.9315068493151,SAHA_50_BF06,SAHA,50,BF06,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,4464,13.286406,1.9533656,1,,50.0,False,SAHA,4464
C02_A01_RT_582,2040,152.0,0.0,0.0,inf,SAHA_100_BE01,SAHA,100,BE01,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,1354,3.0392158,2.9411764,1,,100.0,False,SAHA,1354
D07_A01_RT_754,9105,231.0,0.0,0.0,222.707196029777,SAHA_10_BE03,SAHA,10,BE03,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3867,3.3827567,1.856123,1,,10.0,False,SAHA,3867
B12_B02_RT_495,7298,236.0,0.0,0.0,225.51973951974,SAHA_50_AE10,SAHA,50,AE10,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3403,2.315703,1.6716908,1,,50.0,False,SAHA,3403
D01_A01_RT_540,11643,34.0,0.0,0.0,29.9055555555556,SAHA_50_BE02,SAHA,50,BE02,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,4684,5.694409,1.7435368,1,,50.0,False,SAHA,4684
B04_A01_RT_404,1325,28.0,0.0,0.0,20.8795698924731,SAHA_50_AE02,SAHA,50,AE02,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,1010,2.2641509,1.9622642,1,,50.0,False,SAHA,1010
B04_A01_RT_661,7818,113.0,0.0,0.0,6.41585329784087,SAHA_10_BE03,SAHA,10,BE03,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3870,2.9035559,2.0081863,1,,10.0,False,SAHA,3870
C11_B02_RT_669,16760,232.0,0.0,0.0,276.593787335723,SAHA_100_BE01,SAHA,100,BE01,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,5965,8.991647,1.3245823,1,,100.0,False,SAHA,5965
D09_B02_RT_708,3466,113.0,0.0,0.0,145.579027355623,SAHA_100_BE01,SAHA,100,BE01,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2055,3.0582805,2.2792845,1,,100.0,False,SAHA,2055
C05_A01_RT_710,1363,5.0,5.0306352806675094e-18,5.53369880873426e-17,1.01581027667984,SAHA_100_AE01,SAHA,100,AE01,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,922,6.7498164,0.513573,1,,100.0,False,SAHA,922
B11_A01_RT_696,7090,131.0,0.0,0.0,5.86554932073243,SAHA_10_AE11,SAHA,10,AE11,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3423,3.2299013,1.2552892,1,,10.0,False,SAHA,3423
G01_B02_RT_710,18359,292.0,4.51389634674179e-52,1.35416890402254e-50,350.220640569395,SAHA_100_AE01,SAHA,100,AE01,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,6079,7.8326707,2.8487391,1,,100.0,False,SAHA,6079
B10_B02_RT_721,11812,452.0,0.0,0.0,411.690677966102,SAHA_100_AF05,SAHA,100,AF05,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,4923,6.1462917,1.794785,1,,100.0,False,SAHA,4923
D08_A01_RT_665,6700,110.0,0.0,0.0,4.79700499168053,SAHA_10_AE11,SAHA,10,AE11,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3473,4.955224,1.7313433,1,,10.0,False,SAHA,3473
F03_B02_RT_511,8966,133.0,0.0,0.0,4.04611191205623,SAHA_50_AF06,SAHA,50,AF06,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,4159,5.264332,2.498327,1,,50.0,False,SAHA,4159
A01_B02_RT_400,13812,222.0,0.0,0.0,210.857632933105,SAHA_100_AE01,SAHA,100,AE01,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,5357,3.6345208,1.4769765,1,,100.0,False,SAHA,5357
F01_B02_RT_537,7466,16.0,0.0,0.0,10.9812646370023,SAHA_10_BE11,SAHA,10,BE11,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3473,5.58532,1.9689258,1,,10.0,False,SAHA,3473
F02_A01_RT_670,14308,229.0,0.0,0.0,4.58838550247117,SAHA_10_AE03,SAHA,10,AE03,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,5452,6.2133074,2.0757618,1,,10.0,False,SAHA,5452
B11_B02_RT_404,2851,167.0,0.0,0.0,152.954943679599,SAHA_50_AE10,SAHA,50,AE10,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,1777,4.6299543,3.8582954,1,,50.0,False,SAHA,1777
H08_A01_RT_478,3102,52.0,0.0,0.0,25.2495088408644,SAHA_50_AF06,SAHA,50,AF06,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,1774,2.8046422,2.8691168,1,,50.0,False,SAHA,1774
A07_B02_RT_393,11130,87.0,0.0,0.0,37.4239917269907,SAHA_10_BF07,SAHA,10,BF07,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,4445,3.44115,1.2309074,1,,10.0,False,SAHA,4445
C01_B02_RT_451,8608,54.0,0.0,0.0,22.883149872989,SAHA_10_BF07,SAHA,10,BF07,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3770,2.7416358,1.8238847,1,,10.0,False,SAHA,3770
B01_A01_RT_692,5957,95.0,0.0,0.0,88.2266666666667,SAHA_100_AF05,SAHA,100,AF05,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3167,2.9041464,1.880141,1,,100.0,False,SAHA,3167
A12_B02_RT_701,9408,136.0,0.0,0.0,202.488986784141,SAHA_100_BE01,SAHA,100,BE01,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,4371,4.4005103,2.232143,1,,100.0,False,SAHA,4371
F11_B02_RT_711,8003,294.0,0.0,0.0,124.300970873786,SAHA_50_AE10,SAHA,50,AE10,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3809,3.1113331,1.7618393,1,,50.0,False,SAHA,3809
G05_A01_RT_734,19148,841.0,0.0,0.0,252.176395939086,SAHA_10_AE03,SAHA,10,AE03,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,5700,4.4808855,1.6137456,1,,10.0,False,SAHA,5700
C10_A01_RT_483,4306,85.0,0.0,0.0,80.5244755244755,SAHA_100_BE09,SAHA,100,BE09,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2593,3.3906178,2.0668833,1,,100.0,False,SAHA,2593
D05_A01_RT_424,1205,4.0,1.09836615899643e-05,0.0001977059086193,1.00970873786408,SAHA_10_BE11,SAHA,10,BE11,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,876,2.6556017,0.16597511,1,,10.0,False,SAHA,876
D04_A01_RT_520,5135,61.0,0.0,0.0,77.9255014326648,SAHA_50_AE02,SAHA,50,AE02,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2772,4.264849,1.7137293,1,,50.0,False,SAHA,2772
A07_A01_RT_764,6890,102.0,0.0,0.0,103.960809102402,SAHA_50_BE02,SAHA,50,BE02,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3233,3.9332366,1.9448476,1,,50.0,False,SAHA,3233
B03_B02_RT_639,6211,172.0,0.0,0.0,48.158945686901,SAHA_50_BF06,SAHA,50,BF06,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3128,4.9106426,1.9481565,1,,50.0,False,SAHA,3128
B02_B02_RT_660,1094,19.0,7.8886286556753e-311,2.52436116981609e-309,3.856689453125,SAHA_10_BF07,SAHA,10,BF07,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,826,8.043876,1.8281536,1,,10.0,False,SAHA,826
F02_A01_RT_640,4516,62.0,0.0,0.0,33.7941176470588,SAHA_10_BF07,SAHA,10,BF07,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2450,3.7422497,1.9043401,1,,10.0,False,SAHA,2450
H03_B02_RT_743,7389,76.0,0.0,0.0,143.203389830508,SAHA_50_AF06,SAHA,50,AF06,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3452,1.9488429,1.6781702,1,,50.0,False,SAHA,3452
G02_B02_RT_710,2491,7.0,2.51076232720922e-05,0.0003263991025371,1.02145045965271,SAHA_10_BE03,SAHA,10,BE03,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,1526,5.780811,0.4014452,1,,10.0,False,SAHA,1526
H10_B02_RT_508,1094,5.0,1.45318411745612e-24,4.6501891758595805e-23,1.00516262261229,SAHA_10_AF07,SAHA,10,AF07,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,802,2.559415,0.54844606,1,,10.0,False,SAHA,802
A01_A01_RT_527,5034,12.0,0.0,0.0,8.96984924623116,SAHA_10_BE11,SAHA,10,BE11,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2602,4.3106875,2.1255462,1,,10.0,False,SAHA,2602
G11_B02_RT_605,9205,157.0,0.0,0.0,7.29546893370715,SAHA_100_BF05,SAHA,100,BF05,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,4151,6.4964695,1.5752308,1,,100.0,False,SAHA,4151
G09_B02_RT_486,5607,142.0,0.0,0.0,130.838910947249,SAHA_100_AF05,SAHA,100,AF05,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3039,1.9975032,2.1936865,1,,100.0,False,SAHA,3039
F05_A01_RT_663,12010,228.0,0.0,0.0,7.17453347969264,SAHA_100_BE01,SAHA,100,BE01,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,5097,2.4146545,1.8068277,1,,100.0,False,SAHA,5097
C09_B02_RT_399,5498,159.0,0.0,0.0,143.249788314987,SAHA_10_AF07,SAHA,10,AF07,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2862,3.2557294,2.3463078,1,,10.0,False,SAHA,2862
A08_B02_RT_466,5488,52.0,0.0,0.0,64.5159010600707,SAHA_50_BE10,SAHA,50,BE10,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2828,4.354956,1.9132653,1,,50.0,False,SAHA,2828
H04_A01_RT_435,4779,186.0,0.0,0.0,175.591117917305,SAHA_100_BE09,SAHA,100,BE09,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2815,4.4569993,1.5065913,1,,100.0,False,SAHA,2815
F04_A01_RT_572,1093,5.0,0.999999999999044,1.0,1.01261034047919,SAHA_50_BE02,SAHA,50,BE02,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,791,6.1299176,0.18298262,1,,50.0,False,SAHA,791
G02_A01_RT_622,12800,255.0,0.0,0.0,245.435344827586,SAHA_50_BE02,SAHA,50,BE02,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,4847,3.0,1.6484375,1,,50.0,False,SAHA,4847
D12_A01_RT_599,2270,17.0,3.37959581790414e-69,6.75919163580828e-68,16.4579124579125,SAHA_10_BF07,SAHA,10,BF07,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,1528,5.110132,2.0264318,1,,10.0,False,SAHA,1528
A12_B02_RT_753,8453,194.0,0.0,0.0,244.43984962406,SAHA_100_BF05,SAHA,100,BF05,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3964,3.856619,1.6088963,1,,100.0,False,SAHA,3964
C05_B02_RT_397,10705,98.0,0.0,0.0,133.808429118774,SAHA_100_BF05,SAHA,100,BF05,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,4658,2.1018217,2.176553,1,,100.0,False,SAHA,4658
C05_B02_RT_749,7728,11.0,7.67123590407157e-117,2.68493256642505e-115,3.97303921568627,SAHA_10_BE11,SAHA,10,BE11,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3446,2.4456522,1.6692547,1,,10.0,False,SAHA,3446
B06_A01_RT_458,9086,159.0,4.38170531864661e-171,9.20158116915788e-170,189.605882352941,SAHA_10_AE11,SAHA,10,AE11,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3933,7.495047,1.5628439,1,,10.0,False,SAHA,3933
E07_A01_RT_600,4729,173.0,0.0,0.0,2.0,SAHA_50_AE02,SAHA,50,AE02,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2519,6.2803974,0.99386764,1,,50.0,False,SAHA,2519
F11_B02_RT_728,3877,43.0,0.0,0.0,16.5706068449813,SAHA_10_BF07,SAHA,10,BF07,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2220,3.2241423,1.6507609,1,,10.0,False,SAHA,2220
F04_A01_RT_389,3791,221.0,0.0,0.0,1043.38285714286,SAHA_50_AE10,SAHA,50,AE10,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2148,2.7169611,3.481931,1,,50.0,False,SAHA,2148
C02_B02_RT_686,7140,175.0,0.0,0.0,3.01958870452021,SAHA_50_AE02,SAHA,50,AE02,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3624,4.397759,1.6946778,1,,50.0,False,SAHA,3624
D08_B02_RT_622,4947,264.0,0.0,0.0,257.337880377754,SAHA_100_BE01,SAHA,100,BE01,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2843,3.3757832,2.1022842,1,,100.0,False,SAHA,2843
H01_A01_RT_656,4124,66.0,0.0,0.0,74.5177304964539,SAHA_50_BE02,SAHA,50,BE02,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2380,6.0863237,1.6246363,1,,50.0,False,SAHA,2380
A09_B02_RT_722,8066,153.0,0.0,0.0,145.724324324324,SAHA_50_AF06,SAHA,50,AF06,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3776,2.417555,1.326556,1,,50.0,False,SAHA,3776
C10_A01_RT_592,4003,74.0,0.0,0.0,inf,SAHA_50_BE10,SAHA,50,BE10,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2204,4.071946,1.798651,1,,50.0,False,SAHA,2204
A07_B02_RT_385,8234,81.0,0.0,0.0,42.3565022421525,SAHA_100_AF05,SAHA,100,AF05,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,4000,2.3560846,2.5625455,1,,100.0,False,SAHA,4000
H03_A01_RT_599,9623,206.0,0.0,0.0,14.3812305779988,SAHA_50_AE02,SAHA,50,AE02,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,4273,6.037618,2.0887458,1,,50.0,False,SAHA,4273
F02_B02_RT_583,2284,178.0,0.0,0.0,171.942574257426,SAHA_10_AE03,SAHA,10,AE03,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,1539,3.0647986,1.2697023,1,,10.0,False,SAHA,1539
G04_A01_RT_725,25468,722.0,0.0,0.0,3.29255190101549,SAHA_100_AE01,SAHA,100,AE01,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,7178,7.079472,2.2145438,1,,100.0,False,SAHA,7178
G01_B02_RT_502,1341,2.0,0.999918779663894,1.0,1.01897810218978,SAHA_50_AE10,SAHA,50,AE10,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,969,3.6539896,0.5219985,1,,50.0,False,SAHA,969
B05_B02_RT_399,9037,313.0,0.0,0.0,1.31155133181636,SAHA_50_BE02,SAHA,50,BE02,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3965,9.848401,2.1799269,1,,50.0,False,SAHA,3965
D03_B02_RT_628,13852,330.0,0.0,0.0,1.8465068257428,SAHA_50_AE10,SAHA,50,AE10,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,5381,3.8478198,1.8625469,1,,50.0,False,SAHA,5381
G03_B02_RT_481,6089,86.0,0.0,0.0,77.1442786069652,SAHA_10_AF07,SAHA,10,AF07,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3002,5.4688783,2.4963048,1,,10.0,False,SAHA,3002
E10_A01_RT_453,3015,204.0,0.0,0.0,198.298165137615,SAHA_100_BE09,SAHA,100,BE09,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,1913,4.7097845,1.2935324,1,,100.0,False,SAHA,1913
A06_A01_RT_443,8450,120.0,1.92065085e-316,5.954017637e-315,2.05768493675738,SAHA_100_BF05,SAHA,100,BF05,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3950,6.023669,1.8343195,1,,100.0,False,SAHA,3950
A12_B02_RT_764,6892,80.0,0.0,0.0,70.5592286501377,SAHA_10_BE03,SAHA,10,BE03,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3135,7.7916427,2.2489843,1,,10.0,False,SAHA,3135
G11_A01_RT_558,13512,2996.0,0.0,0.0,inf,SAHA_50_AE02,SAHA,50,AE02,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,4721,10.220545,2.901125,1,,50.0,False,SAHA,4721
G01_B02_RT_659,2898,135.0,0.0,0.0,935.611940298508,SAHA_50_AF06,SAHA,50,AF06,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,1818,2.0703933,1.6563147,1,,50.0,False,SAHA,1818
G07_A01_RT_391,21727,361.0,0.0,0.0,2.0120776852776,SAHA_100_BE09,SAHA,100,BE09,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,6954,4.89253,1.8778478,1,,100.0,False,SAHA,6954
E05_A01_RT_670,4924,233.0,0.0,0.0,227.932826362484,SAHA_50_AE02,SAHA,50,AE02,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2659,5.28026,3.1275387,1,,50.0,False,SAHA,2659
A06_B02_RT_463,12991,234.0,0.0,0.0,2.59627989371125,SAHA_50_BE02,SAHA,50,BE02,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,4992,7.528289,1.6472943,1,,50.0,False,SAHA,4992
F06_A01_RT_604,8853,140.0,0.0,0.0,166.477897252091,SAHA_100_BE09,SAHA,100,BE09,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,4283,2.5189202,1.2199254,1,,100.0,False,SAHA,4283
G02_B02_RT_674,5006,86.0,0.0,0.0,3.26511578044597,SAHA_50_AF06,SAHA,50,AF06,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2630,5.43348,1.5381542,1,,50.0,False,SAHA,2630
A05_A01_RT_481,4821,93.0,0.0,0.0,89.6333771353482,SAHA_100_BE01,SAHA,100,BE01,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2616,4.1277742,2.551338,1,,100.0,False,SAHA,2616
A10_B02_RT_752,1154,6.0,0.50905064137576,1.0,1.02502606882169,SAHA_10_BF07,SAHA,10,BF07,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,841,5.112652,0.34662044,1,,10.0,False,SAHA,841
D01_B02_RT_630,1438,3.0,1.1870429362574599e-26,1.78056440438618e-25,1.03346855983773,SAHA_50_AE10,SAHA,50,AE10,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,1004,5.4937415,0.20862308,1,,50.0,False,SAHA,1004
C06_A01_RT_670,6301,125.0,0.0,0.0,151.524122807018,SAHA_50_BE10,SAHA,50,BE10,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3246,4.0469766,2.2059991,1,,50.0,False,SAHA,3246
A12_A01_RT_625,6796,118.0,0.0,0.0,146.348370927318,SAHA_50_BE10,SAHA,50,BE10,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3497,4.4290757,2.0158918,1,,50.0,False,SAHA,3497
E12_A01_RT_400,4913,56.0,0.0,0.0,51.0638820638821,SAHA_10_AE11,SAHA,10,AE11,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2701,3.7858741,1.2212497,1,,10.0,False,SAHA,2701
B11_B02_RT_492,7242,176.0,0.0,0.0,210.918138041734,SAHA_100_BF05,SAHA,100,BF05,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3580,3.1897266,1.4636841,1,,100.0,False,SAHA,3580
F01_A01_RT_588,3198,84.0,0.0,0.0,85.9523212045169,SAHA_100_BE09,SAHA,100,BE09,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2088,3.0644152,1.6260163,1,,100.0,False,SAHA,2088
B10_B02_RT_537,9725,88.0,0.0,0.0,14.5780969479354,SAHA_10_BF07,SAHA,10,BF07,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,4095,2.0154243,1.9434447,1,,10.0,False,SAHA,4095
G02_A01_RT_628,10465,250.0,0.0,0.0,512.143302180685,SAHA_100_AF05,SAHA,100,AF05,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,4441,2.5322504,1.5193502,1,,100.0,False,SAHA,4441
H10_A01_RT_552,1961,5.0,1.01678210042609e-40,7.11747470298265e-40,3.02862595419847,SAHA_10_BE11,SAHA,10,BE11,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,1406,1.2238654,1.1218766,1,,10.0,False,SAHA,1406
H01_B02_RT_503,2105,5.0,0.992852791148671,1.0,1.01550387596899,SAHA_100_BE01,SAHA,100,BE01,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,1375,2.7553444,0.42755345,1,,100.0,False,SAHA,1375
C08_A01_RT_578,3640,109.0,0.0,0.0,57.9046104928458,SAHA_50_AF06,SAHA,50,AF06,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2243,1.7582418,2.9395604,1,,50.0,False,SAHA,2243
C10_B02_RT_726,5436,154.0,0.0,0.0,165.611063829787,SAHA_50_AE02,SAHA,50,AE02,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,2827,2.281089,3.6239882,1,,50.0,False,SAHA,2827
C11_B02_RT_727,1209,3.0,0.757993148574129,1.0,1.00858778625954,SAHA_50_AE10,SAHA,50,AE10,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,889,4.3010755,0.33085194,1,,50.0,False,SAHA,889
E08_B02_RT_762,13780,549.0,0.0,0.0,1.94683221903852,SAHA_100_E09,SAHA,100,E09,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,5389,7.1698112,2.6850507,1,,100.0,False,SAHA,5389
C03_A01_RT_676,23635,220.0,0.0,0.0,23.95085995086,SAHA_50_AF06,SAHA,50,AF06,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,7230,6.058811,1.6966363,1,,50.0,False,SAHA,7230
C04_B02_RT_761,7536,153.0,0.0,0.0,170.879598662207,SAHA_50_BE02,SAHA,50,BE02,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3455,4.1799364,1.8312101,1,,50.0,False,SAHA,3455
E02_B02_RT_700,6975,125.0,0.0,0.0,1.55569643180583,SAHA_50_BE02,SAHA,50,BE02,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3587,3.2401433,1.562724,1,,50.0,False,SAHA,3587
A08_B02_RT_598,5874,191.0,0.0,0.0,9.79101918336727,SAHA_50_BE10,SAHA,50,BE10,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3170,3.6431732,1.6343207,1,,50.0,False,SAHA,3170
G09_B02_RT_742,8149,25.0,0.0,0.0,7.30361374407583,SAHA_10_BE11,SAHA,10,BE11,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,3663,3.6814332,1.4725733,1,,10.0,False,SAHA,3663
G04_B02_RT_400,32586,454.0,0.0,0.0,2.95294567269274,SAHA_50_AE10,SAHA,50,AE10,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,7888,4.5172772,1.6847726,1,,50.0,False,SAHA,7888
H04_A01_RT_488,18235,127.0,0.0,0.0,114.441717791411,SAHA_50_AE02,SAHA,50,AE02,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,6104,3.5590897,1.5080888,1,,50.0,False,SAHA,6104
H12_B02_RT_424,1718,8.0,3.881375658063e-29,5.8220634870945e-28,1.00379867046534,SAHA_50_BF06,SAHA,50,BF06,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,1183,3.0849826,0.2910361,1,,50.0,False,SAHA,1183
F02_B02_RT_470,1572,2.0,6.50929747460141e-141,1.69241734339637e-139,1.00198412698413,SAHA_50_AE02,SAHA,50,AE02,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,1074,3.6895673,1.2086514,1,,50.0,False,SAHA,1074
B10_B02_RT_691,1013,9.0,0.995480013120865,1.0,1.97055616139586,SAHA_100_AF05,SAHA,100,AF05,alveolar basal epithelial cells,A549,True,lung adenocarcinoma,cell_line,human,drug,720,7.798618,0.39486673,1,,100.0,False,SAHA,720
