names,scores,logfoldchanges,pvals,pvals_adj,perturbation_label,compound,direction
CPSF7,3.2530563,0.5053006,0.001141708368654707,0.0053725891316733785,SAHA,Vorinostat,up
ASAP3,3.2529826,2.3622816,0.0011420048787619743,0.0053730921890016315,SAHA,Vorinostat,up
HCFC2,3.2527611,1.1365745,0.001142894836222158,0.005376386764419573,SAHA,Vorinostat,up
HIST1H2BJ,3.2526138,3.432788,0.001143488497299014,0.005378286645055512,SAHA,Vorinostat,up
UQCR10,3.2519495,0.9267221,0.0011461635011459981,0.005389973663371273,SAHA,Vorinostat,up
TMEM19,3.251064,1.9369415,0.0011497391708325594,0.005405891591679619,SAHA,Vorinostat,up
PATL1,3.2499573,1.0389401,0.001154223256583507,0.0054251747628235895,SAHA,Vorinostat,up
PRKCG,3.2498097,3.1829011,0.001154822354410969,0.005427090527246772,SAHA,Vorinostat,up
FAM110B,3.2484815,1.5467411,0.001160227182370967,0.005450682674739467,SAHA,Vorinostat,up
FLRT3,3.248334,0.40822434,0.0011608291597150107,0.005452606784021875,SAHA,Vorinostat,up
ALKBH2,3.2482603,1.9913391,0.0011611302566190674,0.005453117204519577,SAHA,Vorinostat,up
RTCA,3.2466369,0.7153513,0.001167772676688308,0.005483403829659199,SAHA,Vorinostat,up
PINX1,3.2447186,4.250269,0.001175668075646644,0.005519562943617396,SAHA,Vorinostat,up
FRY,3.243464,1.1272104,0.0011808570907608327,0.0055430061682922764,SAHA,Vorinostat,up
CTNND2,3.2416193,1.5147008,0.0011885264474537692,0.005578082555141588,SAHA,Vorinostat,up
PIGO,3.2409554,2.007134,0.0011912986632241884,0.005590167497672967,SAHA,Vorinostat,up
VAMP1,3.2399223,1.9137319,0.0011956228753705364,0.005609529973882493,SAHA,Vorinostat,up
NBEAL2,3.2388155,1.6104832,0.0012002720481858644,0.005630410412430231,SAHA,Vorinostat,up
ITPR3,3.238668,1.3883244,0.0012008931981892445,0.005632391832222246,SAHA,Vorinostat,up
SNRPG,3.2371922,1.0542767,0.0012071210514675108,0.005660664629569141,SAHA,Vorinostat,up
TTC23,3.2366757,0.4182121,0.001209307839268742,0.0056699810637322315,SAHA,Vorinostat,up
CNBP,3.2366018,0.4240948,0.001209620536080951,0.005670508974600825,SAHA,Vorinostat,up
MARCH9,3.2355688,3.5942745,0.0012140061409439402,0.005690126698986003,SAHA,Vorinostat,up
CLUAP1,3.2333553,1.3261347,0.0012234533654713335,0.005733458156230635,SAHA,Vorinostat,up
GUF1,3.2321007,0.79530144,0.0012288368868913575,0.0057567828898540735,SAHA,Vorinostat,up
TOM1,3.2315843,2.5667036,0.0012310599833049093,0.0057662442656024,SAHA,Vorinostat,up
CA5B,3.2301824,0.8592386,0.0012371128387499292,0.0057926807046423485,SAHA,Vorinostat,up
MPI,3.229961,2.9793758,0.0012380710612604948,0.005796209769370544,SAHA,Vorinostat,up
SLC22A31,3.229223,26.709335,0.0012412700886358916,0.005809267014329297,SAHA,Vorinostat,up
ZDHHC24,3.229223,1.3095956,0.0012412700886358916,0.005809267014329297,SAHA,Vorinostat,up
NASP,3.228559,0.31475192,0.0012441557378071834,0.005821810650260892,SAHA,Vorinostat,up
BET1L,3.227895,3.1088238,0.0012470475805542512,0.0058343791213053275,SAHA,Vorinostat,up
SLC39A4,3.2267144,3.1635153,0.0012522039644781767,0.005857536471670943,SAHA,Vorinostat,up
AC005258.1,3.2264192,1.6396915,0.0012534961328759678,0.005862613205716979,SAHA,Vorinostat,up
SUPV3L1,3.2238367,0.89984757,0.0012648552367572608,0.005914763646737171,SAHA,Vorinostat,up
LINC02074,3.223025,2.6227982,0.0012684448207836204,0.005930570752576511,SAHA,Vorinostat,up
TFPT,3.220295,4.093194,0.0012805880093796189,0.005985370775160752,SAHA,Vorinostat,up
FAM19A5,3.2199998,1.6262914,0.0012819071942625658,0.005990548494560123,SAHA,Vorinostat,up
SYTL3,3.219188,2.643768,0.0012855414235281315,0.006006541279462521,SAHA,Vorinostat,up
AC092691.1,3.2180812,0.48451802,0.0012905125182839739,0.006028774108659949,SAHA,Vorinostat,up
CD3EAP,3.2173433,2.0881453,0.001293836432154422,0.006043305886664251,SAHA,Vorinostat,up
GPALPP1,3.2170482,1.4487997,0.0012951682088387488,0.006048529449913062,SAHA,Vorinostat,up
NEK10,3.2165318,0.73157483,0.0012975018629158132,0.006058429360901024,SAHA,Vorinostat,up
MSANTD4,3.215351,1.8307341,0.0013028505096422732,0.006080398178893731,SAHA,Vorinostat,up
ZNF445,3.2149823,0.89276755,0.0013045261302050805,0.006087215787543483,SAHA,Vorinostat,up
DVL1,3.2139492,3.5896375,0.0013092284543146386,0.00610815211365957,SAHA,Vorinostat,up
GPN2,3.2123997,2.1487074,0.0013163112764339965,0.006140185835652114,SAHA,Vorinostat,up
ZNF496,3.2123258,0.73231506,0.001316649434019621,0.006140752412976962,SAHA,Vorinostat,up
RIT1,3.2115142,2.613821,0.0013203744619633914,0.006157112309218131,SAHA,Vorinostat,up
TJAP1,3.2110715,2.5891368,0.001322410391850673,0.0061645773456595445,SAHA,Vorinostat,up
FMR1,3.2099648,0.2878959,0.0013275128963202583,0.006187345469724256,SAHA,Vorinostat,up
D2HGDH,3.209522,1.3274688,0.0013295589797825194,0.006195862912198164,SAHA,Vorinostat,up
LRG1,3.2093005,6.0162773,0.0013305831123081762,0.00619961595471705,SAHA,Vorinostat,up
SBDS,3.209153,1.7485546,0.0013312662716401015,0.006201779320357915,SAHA,Vorinostat,up
SRF,3.208415,2.8108053,0.00133468692526751,0.0062166926509254926,SAHA,Vorinostat,up
PTPN18,3.2080462,2.8924685,0.001336400291365676,0.006223650198310685,SAHA,Vorinostat,up
THAP8,3.2073822,2.9987898,0.0013394894650779622,0.006237011577617366,SAHA,Vorinostat,up
AC097376.2,3.2069395,0.6336478,0.001341552572810306,0.006245591721422449,SAHA,Vorinostat,up
FAM184A,3.2067919,2.3168852,0.0013422409265917302,0.006247769937213608,SAHA,Vorinostat,up
PYCR1,3.204283,3.322126,0.001353992907232803,0.0063004024639019985,SAHA,Vorinostat,up
AL157935.2,3.2031024,5.074503,0.0013595560299161764,0.0063252501684066004,SAHA,Vorinostat,up
UQCC3,3.2028074,1.2627736,0.001360950101080992,0.0063306966455077395,SAHA,Vorinostat,up
SLC22A23,3.2017004,0.26968366,0.0013661896195409523,0.006354026167495733,SAHA,Vorinostat,up
SEMA4F,3.2008889,1.7286474,0.0013700437510799324,0.006370905779143932,SAHA,Vorinostat,up
FIG4,3.1997082,1.0310892,0.0013756676649118087,0.006394959036789835,SAHA,Vorinostat,up
DHPS,3.1997082,3.1688907,0.0013756676649118087,0.006394959036789835,SAHA,Vorinostat,up
C1orf228,3.1989703,1.1695545,0.00137919341516134,0.006409246146087577,SAHA,Vorinostat,up
CEP135,3.198749,0.45253053,0.0013802527641918172,0.006413117368694494,SAHA,Vorinostat,up
ASS1,3.1977897,2.7565668,0.0013848519537551455,0.006433431912379231,SAHA,Vorinostat,up
PXYLP1,3.1974208,1.5691196,0.0013866246329316617,0.006440147926873183,SAHA,Vorinostat,up
ANKRD6,3.1973472,0.38429973,0.0013869794197793434,0.006440147926873183,SAHA,Vorinostat,up
GALNT6,3.197052,2.1206925,0.0013883994044718488,0.006445685177575893,SAHA,Vorinostat,up
ERAL1,3.1969044,1.7651111,0.0013891098994487149,0.006447927326875951,SAHA,Vorinostat,up
TBC1D2B,3.1943955,0.36386612,0.0014012397281080132,0.006503165970377477,SAHA,Vorinostat,up
NFRKB,3.194248,1.565952,0.0014019562799564606,0.0065054260785010936,SAHA,Vorinostat,up
ALDH4A1,3.1936576,2.9865057,0.0014048258673318866,0.006517674431638998,SAHA,Vorinostat,up
DDX39A,3.1916654,2.6617188,0.0014145507555967515,0.006560644731931382,SAHA,Vorinostat,up
FGFR3,3.19078,26.51962,0.0014188928190744202,0.006579706219429049,SAHA,Vorinostat,up
MAP3K20-AS1,3.1873858,0.87993634,0.001435651475403178,0.006654153011117968,SAHA,Vorinostat,up
CRYBG1,3.187017,4.717834,0.0014374840205856137,0.006661557183214247,SAHA,Vorinostat,up
RAB34,3.1862051,1.4426758,0.0014415232122685715,0.006679183255275798,SAHA,Vorinostat,up
FBXL6,3.1861315,2.8813589,0.0014418909297901964,0.006679794861597937,SAHA,Vorinostat,up
NRG3,3.1860576,1.7115529,0.0014422587337707972,0.006680406668453228,SAHA,Vorinostat,up
LINC02158,3.1858363,4.434174,0.001443362664649748,0.006684427388600189,SAHA,Vorinostat,up
RPL22L1,3.1847293,1.7828106,0.0014488940108144592,0.006708947463800677,SAHA,Vorinostat,up
TTC38,3.1834013,2.3407438,0.0014555574135954054,0.006738700536916615,SAHA,Vorinostat,up
SLFN13,3.1826634,2.2176797,0.0014592714966490897,0.006754791844502108,SAHA,Vorinostat,up
ABHD6,3.1823683,1.592556,0.001460759573906069,0.006760575666397221,SAHA,Vorinostat,up
CPT2,3.1821468,2.417998,0.001461876549461889,0.0067635359442695525,SAHA,Vorinostat,up
GPR157,3.1819992,2.053711,0.0014626216370685337,0.0067658785424825505,SAHA,Vorinostat,up
GEMIN6,3.1817043,2.6859221,0.001464112862314857,0.006771671338710366,SAHA,Vorinostat,up
AC125257.1,3.1812615,1.9864285,0.0014663523274897137,0.0067809223656010945,SAHA,Vorinostat,up
ZNF766,3.1784575,0.5425721,0.0014806090695098954,0.006845733367885693,SAHA,Vorinostat,up
MDM1,3.1778672,1.130269,0.001483626717044607,0.006858566705972279,SAHA,Vorinostat,up
CD302,3.1770556,1.8865792,0.0014877852360063253,0.006876669061808391,SAHA,Vorinostat,up
NGDN,3.1755798,1.4261396,0.0014953737059426836,0.006907237176691731,SAHA,Vorinostat,up
MRPS16,3.1747682,1.2880954,0.0014995625487291694,0.006925456894701304,SAHA,Vorinostat,up
VEGFB,3.1746206,2.5518541,0.0015003253169477491,0.006927850551029056,SAHA,Vorinostat,up
PAQR4,3.1743991,3.3102686,0.0015014701395135673,0.006932007300999588,SAHA,Vorinostat,up
EFCAB13,3.1733663,0.452307,0.0015068232934849612,0.006955588612278356,SAHA,Vorinostat,up
TTF1,3.172702,0.4606451,0.0015102738853541486,0.006970381329505841,SAHA,Vorinostat,up
PSMC6,3.1713738,0.4916389,0.001517196916511309,0.007001193001155753,SAHA,Vorinostat,up
EXD2,3.1708574,0.55184597,0.0015198970920906763,0.007012511200857308,SAHA,Vorinostat,up
RNF144A,3.1682012,1.1251612,0.0015338537634412134,0.007073449625451115,SAHA,Vorinostat,up
MRPL27,3.1673894,1.7845451,0.0015381417873856001,0.007092069959474965,SAHA,Vorinostat,up
SPR,3.166799,0.94158196,0.0015412672817592425,0.007105324911419133,SAHA,Vorinostat,up
BBIP1,3.1663563,1.2527435,0.0015436152398296,0.007113834552982795,SAHA,Vorinostat,up
DPAGT1,3.1648808,1.7191297,0.0015514655780891826,0.007148850658844107,SAHA,Vorinostat,up
POLDIP3,3.1641428,2.2945404,0.0015554045192494174,0.007165835354656151,SAHA,Vorinostat,up
RETREG1,3.162667,1.0155123,0.0015633100422883547,0.007199915484863871,SAHA,Vorinostat,up
INO80B,3.162667,2.114093,0.0015633100422883547,0.007199915484863871,SAHA,Vorinostat,up
ACSF3,3.1619291,1.4661418,0.0015672766629355654,0.007215838517346556,SAHA,Vorinostat,up
SLC27A5,3.1611176,3.0695627,0.0015716506478448116,0.007233626126137124,SAHA,Vorinostat,up
HIRA,3.1603796,1.7710046,0.0015756367481620666,0.007250794766063112,SAHA,Vorinostat,up
ABHD10,3.1597893,0.9809013,0.0015788323279822907,0.007263141316617233,SAHA,Vorinostat,up
LYPD6,3.1597893,2.4822884,0.0015788323279822907,0.007263141316617233,SAHA,Vorinostat,up
ITPA,3.1593466,0.61851263,0.0015812329274931813,0.007273004171287416,SAHA,Vorinostat,up
WDR45,3.159273,1.2630945,0.0015816333539744741,0.007273665365941033,SAHA,Vorinostat,up
HIST1H4C,3.1591253,1.4661161,0.00158243448702422,0.0072761688290268285,SAHA,Vorinostat,up
LINC00467,3.1569116,0.52841574,0.0015944964002660455,0.007329252066624363,SAHA,Vorinostat,up
KALRN,3.155436,1.0035368,0.0016025846351928877,0.00736404141269597,SAHA,Vorinostat,up
E2F4,3.1551409,1.9114603,0.001604206807311865,0.007370300341375427,SAHA,Vorinostat,up
RADIL,3.1546981,3.0517023,0.0016066428996274402,0.007380296075481018,SAHA,Vorinostat,up
CHAF1A,3.154403,1.8859942,0.0016082688524431833,0.00738656770511101,SAHA,Vorinostat,up
CCDC137,3.1539602,1.8599983,0.0016107106217444845,0.007396583632959844,SAHA,Vorinostat,up
JOSD1,3.1538126,1.1259404,0.0016115253028334104,0.007399125734234152,SAHA,Vorinostat,up
DDAH2,3.1523368,26.43586,0.001619692999175415,0.007434217721190947,SAHA,Vorinostat,up
EFNA4,3.151894,3.352876,0.0016221507273970705,0.007444292682263673,SAHA,Vorinostat,up
RELT,3.1483524,2.9535587,0.0016419364658982498,0.007531433404115345,SAHA,Vorinostat,up
SCRN3,3.1483524,1.042169,0.0016419364658982498,0.007531433404115345,SAHA,Vorinostat,up
SP2,3.1483524,1.2460743,0.0016419364658982498,0.007531433404115345,SAHA,Vorinostat,up
PAXIP1,3.1482048,0.4126935,0.0016427656709404187,0.0075340174110874875,SAHA,Vorinostat,up
FITM2,3.147467,1.3643397,0.0016469174793753726,0.00755183616999018,SAHA,Vorinostat,up
LIMK2,3.1462862,1.1301844,0.0016535804605012443,0.007581162124200657,SAHA,Vorinostat,up
TEX261,3.1461387,2.1584609,0.0016544150748845077,0.007583761629258683,SAHA,Vorinostat,up
TTLL4,3.1445155,0.97298735,0.001663621449844761,0.0076234968702621015,SAHA,Vorinostat,up
GPT2,3.1441464,1.500195,0.001665720370748722,0.007631880980804735,SAHA,Vorinostat,up
GTF2H5,3.1437776,1.3905622,0.0016678217277902015,0.007640273540594687,SAHA,Vorinostat,up
DHX38,3.139129,2.007309,0.001694508617152225,0.007758763159292252,SAHA,Vorinostat,up
FYCO1,3.1382434,1.219072,0.0016996361533627357,0.00778098373408614,SAHA,Vorinostat,up
TMEM9B,3.1378746,1.3440822,0.0017017768357620684,0.007789525435604182,SAHA,Vorinostat,up
PYURF,3.137727,1.8323205,0.0017026338028791757,0.007792189390502274,SAHA,Vorinostat,up
SEC22C,3.136694,1.3206395,0.001708643695402427,0.007818431299905374,SAHA,Vorinostat,up
MINOS1,3.1340377,1.2841456,0.0017241874064955803,0.007887009318042253,SAHA,Vorinostat,up
PXMP4,3.1327095,3.1602135,0.001732007929704671,0.007920226030655312,SAHA,Vorinostat,up
GREB1L,3.132562,0.50494534,0.0017328788872879722,0.007922930285247912,SAHA,Vorinostat,up
HADH,3.1310124,1.8829986,0.0017420482884034972,0.007962284580125533,SAHA,Vorinostat,up
DPH3,3.1303482,1.758569,0.001745991671740586,0.007976448814087494,SAHA,Vorinostat,up
TRABD,3.1292415,1.9063731,0.0017525822206445444,0.0080039766266922,SAHA,Vorinostat,up
ATP6V0E2,3.1288726,5.532802,0.0017547841480420544,0.008012741409477239,SAHA,Vorinostat,up
LRIG2,3.1285775,0.4229339,0.0017565475209884683,0.008019501151888387,SAHA,Vorinostat,up
ACD,3.126954,3.219664,0.0017662752275909024,0.008061315413024801,SAHA,Vorinostat,up
MAD2L2,3.1260686,4.800215,0.0017716021001872217,0.008081722523358901,SAHA,Vorinostat,up
TUBB3,3.125921,5.003507,0.0017724913467845756,0.008083176663209093,SAHA,Vorinostat,up
PXK,3.125921,0.97843885,0.0017724913467845756,0.008083176663209093,SAHA,Vorinostat,up
KLHL9,3.1254046,0.56833506,0.0017756069421769357,0.008096081983493163,SAHA,Vorinostat,up
MAP7D2,3.1251094,1.4825895,0.0017773895419078123,0.008102906183813319,SAHA,Vorinostat,up
