group,names,scores,logfoldchanges,pvals,pvals_adj
16,TNF,-0.53324825,5.4661994,0.5938617678497781,0.9976876634550663
16,CD19,-0.53324825,8.429879,0.5938617678497781,0.9976876634550663
16,CRACR2A,-0.5333448,2.2786007,0.5937949068915398,0.9976876634550663
16,FAM151B-DT,-0.5390444,6.296332,0.5898562228262725,0.9976876634550663
16,GSTO2,-0.5419425,6.7333946,0.5878581301203047,0.9976876634550663
16,NEIL1,-0.5448406,,0.5858631731475782,0.9976876634550663
16,GAS7,-0.55063677,7.172249,0.5818827135623563,0.9976876634550663
16,TMEM268,-0.55111974,7.1000485,0.5815515798421853,0.9976876634550663
16,SLC39A13,-0.5560465,3.0118637,0.5781790596045455,0.9976876634550663
16,USP9Y,-0.5622291,5.78697,0.5739599379444935,0.9976876634550663
16,ENSG00000263823,-0.5622291,4.613524,0.5739599379444935,0.9976876634550663
16,MYO1C,-0.5622291,4.565077,0.5739599379444935,0.9976876634550663
16,GATD3,-0.5622291,5.4854217,0.5739599379444935,0.9976876634550663
16,PLEKHG2,-0.5651272,5.4943733,0.5719872577138521,0.9976876634550663
16,TNFRSF13C,-0.56657624,,0.5710021274647176,0.9976876634550663
16,TP53INP1,-0.5670592,,0.570673930302117,0.9976876634550663
16,FCN3,-0.56850827,3.997825,0.5696898783032145,0.9976876634550663
16,H2AC7,-0.5709234,6.3018737,0.5680515930427348,0.9976876634550663
16,CSGALNACT1,-0.5709234,4.8406987,0.5680515930427348,0.9976876634550663
16,ARL4C,-0.5738214,8.292572,0.5660886309921251,0.9976876634550663
16,ZNF804A,-0.5738214,6.2390466,0.5660886309921251,0.9976876634550663
16,CAMK2D,-0.5767195,8.954852,0.5641289306031588,0.9976876634550663
16,LINC02076,-0.5825157,5.1408052,0.5602193587862128,0.9976876634550663
16,CRYBG3,-0.5883119,6.6047354,0.5563229648099166,0.9976876634550663
16,PARP8,-0.59362507,6.7955813,0.5527629202039253,0.9976876634550663
16,TAMALIN,-0.59700614,7.053887,0.5505032701861969,0.9976876634550663
16,LINC02018,-0.60280234,6.1033473,0.5466401946488924,0.9976876634550663
16,SMO,-0.60859853,6.342411,0.5427905929090766,0.9976876634550663
16,ZFAT,-0.60859853,5.5315695,0.5427905929090766,0.9976876634550663
16,MROH8,-0.60859853,5.7763042,0.5427905929090766,0.9976876634550663
16,DPEP2,-0.61014414,3.7285638,0.541766318496321,0.9976876634550663
16,MAGI1,-0.61149657,5.9341526,0.5408708703480289,0.9976876634550663
16,BLNK,-0.61149657,,0.5408708703480289,0.9976876634550663
16,MS4A3,-0.61439466,,0.5389545468485721,0.9976876634550663
16,SYNJ1,-0.61439466,5.3313003,0.5389545468485721,0.9976876634550663
16,LY86,-0.62019086,,0.5351321371516675,0.9976876634550663
16,MT-CO1,-0.6233305,,0.5330673870532485,0.9976876634550663
16,PSD3,-0.62598705,4.842162,0.5313234433012364,0.9976876634550663
16,AFDN,-0.62888515,5.119066,0.5294242643274186,0.9976876634550663
16,COBLL1,-0.6317832,8.966122,0.5275285435750311,0.9976876634550663
16,P2RY11,-0.6317832,6.327431,0.5275285435750311,0.9976876634550663
16,MS4A1,-0.6375794,,0.5237475150421536,0.9976876634550663
16,S100A9,-0.639753,,0.5223332210306273,0.9976876634550663
16,LINC01572,-0.6404775,5.6451406,0.5218622262259871,0.9976876634550663
16,RUBCNL,-0.6404775,5.4686503,0.5218622262259871,0.9976876634550663
16,SSH1,-0.6414435,3.7972438,0.5212345730823518,0.9976876634550663
16,EFNA3,-0.6462737,5.675056,0.5181021463355279,0.9976876634550663
16,TTN,-0.6462737,,0.5181021463355279,0.9976876634550663
16,FCMR,-0.6462737,,0.5181021463355279,0.9976876634550663
16,PVR,-0.64917177,8.415987,0.5162273737695746,0.9976876634550663
16,P4HA2,-0.6520698,,0.5143561250017114,0.9976876634550663
16,VWA5A,-0.6520698,5.436047,0.5143561250017114,0.9976876634550663
16,RGPD5,-0.6549679,6.6385674,0.5124884090954949,0.9976876634550663
16,HBEGF,-0.657866,6.9601693,0.5106242350380823,0.9976876634550663
16,TBC1D19,-0.657866,6.0107627,0.5106242350380823,0.9976876634550663
16,ARL4D,-0.6583973,6.8678827,0.5102828546911087,0.9976876634550663
16,FCHSD1,-0.6636622,5.9821897,0.5069065480358095,0.9976876634550663
16,PIEZO2,-0.6665603,10.123089,0.5050530526825426,0.9976876634550663
16,ATP6V1E2,-0.6694584,6.706369,0.5032031343611169,0.9976876634550663
16,PRRG2,-0.6723564,6.1837053,0.5013568016755191,0.9976876634550663
16,ZNF230,-0.6752545,6.4362035,0.4995140631528875,0.9976876634550663
16,CDKN1A,-0.6752545,6.2842784,0.4995140631528875,0.9976876634550663
16,STK17B,-0.6768968,,0.4984714432780565,0.9976876634550663
16,FAM72D,-0.6781526,6.9379697,0.49767492724344575,0.9976876634550663
16,PITPNM2,-0.6781526,5.102394,0.49767492724344575,0.9976876634550663
16,SYNE2,-0.6781526,5.723426,0.49767492724344575,0.9976876634550663
16,RCN3,-0.67849076,3.353308,0.4974605964431731,0.9976876634550663
16,CD36,-0.6807126,,0.4960533605596228,0.9976876634550663
16,HNRNPK-AS1,-0.6810507,5.9127765,0.49583940232044055,0.9976876634550663
16,ZNF433,-0.6868469,6.0174503,0.49217921854148383,0.9976876634550663
16,CA5B,-0.6868469,6.318805,0.49217921854148383,0.9976876634550663
16,RUNX2,-0.6868469,,0.49217921854148383,0.9976876634550663
16,PARD6G-AS1,-0.68819934,6.9723606,0.49132726578242325,0.9976876634550663
16,CCDC134,-0.68974495,6.9962707,0.4903545760466139,0.9976876634550663
16,CCDC88B,-0.69554114,7.112557,0.48671623016987087,0.9976876634550663
16,SPIB,-0.70423543,,0.48128617779028027,0.9976876634550663
16,SNX11,-0.70824444,,0.47879347346401147,0.9976876634550663
16,TUBA4A,-0.7095486,,0.47798411628908755,0.9976876634550663
16,ADM,-0.71003157,,0.4776845443081127,0.9976876634550663
16,GPR183,-0.71003157,,0.4776845443081127,0.9976876634550663
16,CRISP2,-0.71099764,5.377865,0.47708570854767685,0.9976876634550663
16,LRRC7,-0.71292967,5.591601,0.4758892708001261,0.9976876634550663
16,LINC00324,-0.71872586,5.541031,0.4723098474783989,0.9976876634550663
16,CA1,-0.7198368,7.06878,0.4716254889122039,0.9976876634550663
16,JCHAIN,-0.72452205,,0.4687453044815808,0.9976876634550663
16,ENSG00000260349,-0.72742015,6.526097,0.4669686310887555,0.9976876634550663
16,TAP1,-0.7303182,7.5010734,0.4651956992024079,0.9976876634550663
16,KLF4,-0.73162234,7.9674745,0.46439910238262205,0.9976876634550663
16,ABCG1,-0.7390125,7.1421313,0.4598994219940685,0.9976876634550663
16,ZNF280B,-0.7390125,7.046387,0.4598994219940685,0.9976876634550663
16,CYTH4,-0.74403584,,0.4568548000588484,0.9976876634550663
16,CYBB,-0.7477067,,0.4546370649646426,0.9976876634550663
16,GPR65,-0.7506048,8.919169,0.4528905147147023,0.9976876634550663
16,IL1RL1,-0.7506048,8.684196,0.4528905147147023,0.9976876634550663
16,SYNE3,-0.7535029,7.7837486,0.45114775963660814,0.9976876634550663
16,NPDC1,-0.7537444,,0.45100270155648603,0.9976876634550663
16,SOCS1,-0.756401,7.49644,0.4494088060890037,0.9976876634550663
16,TNNI2,-0.7592991,,0.44767366035287426,0.9976876634550663
16,ZNF250,-0.7609413,7.006034,0.4466921037066519,0.9976876634550663
16,OTULINL,-0.7708914,9.696923,0.44077127842551755,0.9976876634550663
16,ZBTB18,-0.7708914,6.0463943,0.44077127842551755,0.9976876634550663
16,PLXNB2,-0.7737895,6.127972,0.4390552632444812,0.9976876634550663
16,BTN2A2,-0.7737895,7.5975757,0.4390552632444812,0.9976876634550663
16,PTX3,-0.7737895,9.157589,0.4390552632444812,0.9976876634550663
16,CCL3L3,-0.7766876,6.1334543,0.4373430919308504,0.9976876634550663
16,TSIX,-0.7766876,6.424145,0.4373430919308504,0.9976876634550663
16,RASGEF1B,-0.7795857,,0.4356347702224759,0.9976876634550663
16,MAST2,-0.7795857,6.1885777,0.4356347702224759,0.9976876634550663
16,MALT1,-0.7853819,8.836892,0.4322296981854662,0.9976876634550663
16,PCDH9,-0.78827995,,0.4305329589451985,0.9976876634550663
16,HVCN1,-0.79117805,,0.42884009148699465,0.9976876634550663
16,AZU1,-0.79407614,6.561924,0.42715110116158705,0.9976876634550663
16,ENSG00000276900,-0.79407614,7.504573,0.42715110116158705,0.9976876634550663
16,APOA2,-0.798858,5.7612104,0.42437275749982506,0.9976876634550663
16,BCL3,-0.79987234,13.556706,0.4237847729255997,0.9976876634550663
16,RASAL2,-0.79987234,,0.4237847729255997,0.9976876634550663
16,ACY3,-0.80277044,,0.42210744533013056,0.9976876634550663
16,PCYT1B,-0.80388135,5.2524714,0.421465502928172,0.9976876634550663
16,ZNF790,-0.80417114,4.609713,0.42129813392381776,0.9976876634550663
16,ZNF608,-0.8085666,7.7678947,0.41876448839320124,0.9976876634550663
16,CD99L2,-0.8085666,6.852211,0.41876448839320124,0.9976876634550663
16,AKAP12,-0.81146467,,0.4170988689040187,0.9976876634550663
16,CCDC191,-0.81436276,5.2741446,0.415437161840834,0.9976876634550663
16,ST3GAL5,-0.81436276,8.262026,0.415437161840834,0.9976876634550663
16,FOSL2,-0.8210767,6.363773,0.411602597285212,0.9976876634550663
16,DOK2,-0.821608,,0.4113000419221051,0.9976876634550663
16,DNAJC27,-0.82460266,6.4918094,0.4095972002757352,0.9976876634550663
16,SLC17A5,-0.8317513,7.5677996,0.40554934011492805,0.9976876634550663
16,ENSG00000275441,-0.8404456,6.8253236,0.4006586131569779,0.9976876634550663
16,ITPKB,-0.8404456,5.524427,0.4006586131569779,0.9976876634550663
16,C2CD2,-0.8433437,7.460784,0.3990362780423744,0.9976876634550663
16,EBF1,-0.8433437,,0.3990362780423744,0.9976876634550663
16,NEK8,-0.8462417,6.319554,0.39741790320705983,0.9976876634550663
16,ENSG00000278002,-0.8607322,7.5359807,0.38938556677732306,0.9976876634550663
16,ANXA1,-0.87242115,,0.38297867596164403,0.9976876634550663
16,HECA,-0.8737253,,0.3822678845156531,0.9976876634550663
16,ETS1,-0.8754158,,0.3813476929858768,0.9976876634550663
16,CD9,-0.88391685,,0.37674108307228693,0.9976876634550663
16,CD68,-0.88971305,,0.3736199803058833,0.9976876634550663
16,TOMM40L,-0.88971305,8.948047,0.3736199803058833,0.9976876634550663
16,COL5A1,-0.89261115,,0.37206544776164996,0.9976876634550663
16,SLC18A2,-0.89261115,11.766046,0.37206544776164996,0.9976876634550663
16,GADD45G,-0.8940602,8.649232,0.3712896873872288,0.9976876634550663
16,RUBCN,-0.89840734,10.315277,0.36896843378831123,0.9976876634550663
16,NECTIN1,-0.89840734,5.8609805,0.36896843378831123,0.9976876634550663
16,MEIS2,-0.8988903,8.542598,0.3687110750830236,0.9976876634550663
16,NR1H3,-0.9007258,5.484635,0.3677341309416997,0.9976876634550663
16,MAML2,-0.9042035,,0.36588750501827705,0.9976876634550663
16,CCL3,-0.9042035,5.525859,0.36588750501827705,0.9976876634550663
16,PMEPA1,-0.9042035,,0.36588750501827705,0.9976876634550663
16,PPP1R9B,-0.91193175,,0.36180465481982993,0.9976876634550663
16,IGHD,-0.91289777,,0.3612963137848032,0.9976876634550663
16,KLC1-AS1,-0.9244901,10.130998,0.35523119507961365,0.9976876634550663
16,MVP-DT,-0.9273882,5.941479,0.3537250127509681,0.9976876634550663
16,BTG1-DT,-0.9360825,7.602508,0.34923072856270454,0.9976876634550663
16,PDE4B,-0.9389806,,0.3477407269634877,0.9976876634550663
16,ANK1,-0.9463224,,0.34398418171844447,0.9976876634550663
16,CTC1,-0.9476748,5.8832536,0.34329502276329116,0.9976876634550663
16,ALB,-0.95216686,,0.3410123661351534,0.9976876634550663
16,SH3BP5,-0.9526499,,0.3407674992183807,0.9976876634550663
16,ZBTB34,-0.953471,10.58735,0.3403514839900543,0.9976876634550663
16,IL3RA,-0.953471,,0.3403514839900543,0.9976876634550663
16,SLC8B1,-0.9592672,9.170158,0.3374241677291241,0.9976876634550663
16,RAB12,-0.9592672,6.6566334,0.3374241677291241,0.9976876634550663
16,UACA,-0.96796143,6.6943665,0.3330636286026448,0.9976876634550663
16,S100A8,-0.96834785,,0.3328706748657567,0.9976876634550663
16,SCT,-0.9795538,,0.32730642408842237,0.9976876634550663
16,LIG4,-0.98245186,12.948322,0.3258772787357045,0.9976876634550663
16,LRRC27,-0.98534995,7.872713,0.32445219670136993,0.9976876634550663
16,PLK2,-0.98752356,,0.3233860519608942,0.9976876634550663
16,TTC13,-0.99114615,10.10887,0.32161422404781914,0.9976876634550663
16,BAIAP2,-0.99404424,6.820866,0.32020133398564277,0.9976876634550663
16,HLA-DQA2,-0.99694234,,0.31879250835631023,0.9976876634550663
16,BACH2,-0.9998404,,0.3173877472662586,0.9976876634550663
16,LBH,-1.0145724,,0.3103097223531046,0.9976876634550663
16,SLC12A9,-1.0178086,5.487774,0.30876894593755977,0.9976876634550663
16,TSPAN33,-1.020127,,0.30766822134484206,0.9976876634550663
16,SNX18,-1.0288212,7.392675,0.3035636607327612,0.9976876634550663
16,PARP15,-1.0317193,10.992695,0.30220359715626444,0.9976876634550663
16,RGS1,-1.0317193,,0.30220359715626444,0.9976876634550663
16,IRF8,-1.0375155,,0.29949565083222895,0.9976876634550663
16,DDX3Y,-1.0375155,,0.29949565083222895,0.9976876634550663
16,HMOX1,-1.0375155,7.942738,0.29949565083222895,0.9976876634550663
16,CCDC150,-1.0404136,7.8987975,0.29814776648287755,0.9976876634550663
16,ARHGAP32,-1.0433117,8.027309,0.2968039401646574,0.9976876634550663
16,SPATS2L,-1.0462098,,0.29546417091283506,0.9976876634550663
16,LRRC8C,-1.052006,,0.2927967994240007,0.9976876634550663
16,NKG7,-1.0563531,,0.2908069124755054,0.9976876634550663
16,IGKC,-1.0592029,,0.28950737858208697,0.9976876634550663
16,TAGAP,-1.064178,,0.28724808731020857,0.9976876634550663
16,ID3,-1.0651923,,0.2867889194500314,0.9976876634550663
16,TRIM34,-1.0692014,,0.2849789652677831,0.9976876634550663
16,ANKRD37,-1.0774609,,0.2812744237160446,0.9976876634550663
16,ZNF821,-1.083885,,0.27841580716852576,0.9976876634550663
16,CD24,-1.0925792,,0.2745785868621934,0.9976876634550663
16,TUBGCP6,-1.0954773,7.8075576,0.2733075779006553,0.9976876634550663
16,ARAP2,-1.0983754,,0.27204059772394984,0.9976876634550663
16,ARPP21,-1.1070696,,0.26826380797201577,0.9976876634550663
16,SLC25A45,-1.1099677,,0.2670129207015398,0.9976876634550663
16,LRCH1,-1.120256,7.1098466,0.2626046990807087,0.9976876634550663
16,ENSG00000276216,-1.1273563,,0.2595918734846635,0.9976876634550663
16,VPREB3,-1.1302544,,0.2583690539774346,0.9976876634550663
16,ANXA2,-1.1376445,,0.2552689574409809,0.9976876634550663
16,BIRC3,-1.1380792,,0.25508740756771786,0.9976876634550663
16,DUSP5,-1.1447449,,0.2523148813522068,0.9976876634550663
16,DBF4B,-1.1476429,8.795715,0.2511160108886116,0.9976876634550663
16,HDC,-1.1585107,,0.24665567402997168,0.9976876634550663
16,BTG2,-1.1588972,,0.2464981127037238,0.9976876634550663
16,BANK1,-1.1621333,,0.24518130513773861,0.9976876634550663
16,SBF2,-1.1795219,,0.23819043241461624,0.992460135060901
16,ENSG00000233968,-1.18242,,0.23703910691188468,0.9897248722834434
16,SGK1,-1.1839656,,0.23642667732132971,0.9892329595034717
16,TSC1,-1.1887958,,0.23452004907856827,0.9833125747529068
16,SLC10A7,-1.1911142,7.8251123,0.23360874622170313,0.9815493538727023
16,AREG,-1.2169073,,0.22363952228914408,0.9416400938490277
16,PRSS2,-1.2171971,,0.22352926438902498,0.9416400938490277
16,MTA3,-1.2200952,,0.2224288234407371,0.9405024246965629
16,ZNF614,-1.2316874,,0.21806585630163622,0.9259696658243577
16,PXDN,-1.2316874,,0.21806585630163622,0.9259696658243577
16,ZNF793,-1.2345855,,0.21698479065007292,0.9253082756932748
16,CEBPD,-1.2396572,,0.21510221359229376,0.9192402290268964
16,IKZF2,-1.2441492,,0.21344464224408088,0.9141098168911387
16,NFKBID,-1.2465643,,0.21255729444524674,0.9122630662886125
16,SAMHD1,-1.2519741,,0.21057931045738865,0.9057174643328544
16,EMC3,-1.2543892,,0.20970059451271117,0.9038818728996171
16,PLK3,-1.2577703,,0.20847485695337953,0.9005393388914882
16,SERPINF1,-1.2637113,,0.20633365594284148,0.8932192897958505
16,KIAA0040,-1.2927405,,0.19610081985027994,0.8561457709893135
16,ZNF776,-1.2983435,,0.19416932954738375,0.8497563656340645
16,ALOX5AP,-1.3215282,,0.18632530898808508,0.819012347200374
16,TTC7A,-1.3244263,,0.18536151162971182,0.8165705358137084
16,OTUD1,-1.3331206,,0.18249224859398594,0.8057052918056774
16,RGS16,-1.3467898,9.280751,0.1780479215486307,0.7878226617196048
16,RPS4Y1,-1.3507023,,0.17679082210302566,0.7839947765100916
16,CNN3,-1.3542765,,0.17564815277197487,0.7806584567643328
16,IRF7,-1.3563052,,0.17500206610987556,0.7795192254337442
16,RHEX,-1.3592033,,0.17408216413206512,0.7782460600368458
16,MEF2D,-1.3608456,,0.1735624920648844,0.7782460600368458
16,H2BC5,-1.3873148,,0.16534579452097742,0.7431271663864154
16,IRS2,-1.3887638,,0.1649045754484334,0.7428134029208712
16,CLEC2D,-1.4084709,,0.15899169698692384,0.7194194433797458
16,VPS39,-1.4108859,8.429987,0.15827825772235027,0.7178152277657609
16,C11orf96,-1.4160541,,0.1567596460958084,0.7125438458900382
16,ID1,-1.4164889,,0.1566324178488579,0.7125438458900382
16,AEBP1,-1.4205462,,0.15544872767079665,0.7098115418757838
16,NCF1,-1.4258593,,0.15390894107480807,0.7043887463377944
16,AMMECR1L,-1.4316555,,0.15224242608455113,0.6983597526814272
16,CCDC186,-1.4343604,,0.15146943563357498,0.6964111983152873
16,TNFSF9,-1.4345536,,0.1514143366370229,0.6964111983152873
16,ADGRE5,-1.4403498,,0.14976845719188345,0.691771164858584
16,MPO,-1.443731,,0.14881468372923473,0.6905553769338039
16,VPREB1,-1.4538742,,0.1459811824375656,0.678982243895654
16,PAG1,-1.4635345,,0.1433211777513096,0.6712074816436702
16,CXCL8,-1.4641141,,0.14316276777348855,0.6712074816436702
16,TRBC2,-1.4722288,,0.1409591095967358,0.6633369863375802
16,LYST,-1.4913561,,0.1358680126110184,0.6408868519387662
16,IRF9,-1.492612,,0.1355387818193394,0.6408453041103518
16,LINC02256,-1.5012096,,0.1333013432746214,0.6330038572933679
16,MBNL2,-1.5083582,7.2537374,0.13146285633458565,0.626013601593265
16,CBLB,-1.5157001,,0.12959520321988946,0.6185928554648662
16,LIMD1,-1.5214963,,0.12813534592160675,0.6130877795292189
16,PIK3CG,-1.5243944,,0.12741022790294682,0.6110802297503445
16,PPP3CC,-1.5272925,,0.12668830626388966,0.6090783954994695
16,DEPP1,-1.5359867,,0.12454163900223912,0.6002006698903091
16,ANKRD44,-1.5388848,,0.12383242217126714,0.5982242616969428
16,SLC2A3,-1.5595578,,0.11886440835540084,0.5756145683070258
16,TLE1,-1.5678657,,0.11691248202622051,0.5689171874755257
16,APOC2,-1.5678657,,0.11691248202622051,0.5689171874755257
16,SKIL,-1.5736618,,0.11556564388678331,0.5651131730405052
16,BTBD3,-1.5756422,,0.11510828041997459,0.564256276568503
16,DOCK10,-1.5765599,,0.11489681481951407,0.564256276568503
16,URGCP,-1.579458,,0.11423103466603371,0.5627144564829246
16,TNFAIP3,-1.579458,,0.11423103466603371,0.5627144564829246
16,FOXO1,-1.5997447,,0.1096552416624455,0.5428477310022054
16,TASL,-1.6026428,,0.10901355180199687,0.541010182640183
16,EDEM1,-1.6089703,,0.10762285062742132,0.535437067798116
16,H2BC8,-1.611337,,0.10710628933393192,0.5341959567777153
16,AK9,-1.611337,,0.10710628933393192,0.5341959567777153
16,CXCL2,-1.6399314,,0.10101941565774156,0.5076352545615154
16,SLC36A4,-1.643216,,0.10033825585246554,0.50548239724164
16,ENSG00000274422,-1.6435058,,0.10027832972427145,0.50548239724164
16,RASD1,-1.6461141,,0.09974027767060152,0.5050140641549444
16,DGKD,-1.6519102,,0.09855285046487584,0.500268276471451
16,AVP,-1.6577064,,0.09737673830558954,0.49555592013022665
16,TBC1D4,-1.6866874,,0.09166349600552952,0.47249224745118307
16,SMIM14,-1.6866874,,0.09166349600552952,0.47249224745118307
16,RGS18,-1.6866874,,0.09166349600552952,0.47249224745118307
16,HLA-DQA1,-1.6895853,,0.09110730393892034,0.47249224745118307
16,ENSG00000272256,-1.6953815,,0.09000306148070764,0.4687659452120189
16,B4GALT4,-1.6958646,,0.08991152963638151,0.4687659452120189
16,RGL4,-1.7040758,,0.0883669222689429,0.4626540432928947
16,CD79A,-1.7069739,,0.08782690111601078,0.46103360165884927
16,ARFGEF2,-1.7187111,,0.08566697698044619,0.4508788262128747
16,FCER1A,-1.7214644,,0.08516659510780954,0.4494279425214224
16,PDE4D,-1.7243625,,0.08464243321994597,0.4478435620102961
16,OSGIN2,-1.7301586,,0.08360193943784607,0.4435116150548863
16,DUSP6,-1.7317042,,0.08332623073231463,0.443224631554865
16,H2BC21,-1.7388529,,0.08206064374937831,0.437656766663351
16,MFSD4B,-1.7419442,,0.08151821269406871,0.4359262710912765
16,HES1,-1.744649,,0.0810459755025991,0.43456287132760907
16,CYB5D2,-1.7475471,,0.08054247404519184,0.43302405400640775
16,CXCR4,-1.7498657,,0.08014150465681982,0.43202967469983733
16,IER5L,-1.7631968,,0.0778672993284138,0.42090432069412864
16,RNASE6,-1.7649357,,0.07757457685852348,0.42090432069412864
16,PBXIP1,-1.7743062,,0.07601252195357536,0.4142371768587213
16,KLHL36,-1.7794261,,0.0751699277814612,0.41076463268558033
16,SNX29,-1.7997128,,0.07190600931691339,0.394005530503635
16,BEX1,-1.8190333,,0.06890634653232003,0.378606299628132
16,CSRNP1,-1.8199993,,0.06875910370134465,0.378606299628132
16,IFI6,-1.8518783,,0.06404329768189446,0.355796098232747
16,CBX4,-1.8692669,,0.0615856978034751,0.34405417767304525
16,CYTIP,-1.8895534,,0.05881770565180024,0.32951095603249436
16,ATOSA,-1.9002281,,0.05740319334587153,0.32248985025770527
16,TYROBP,-1.9016289,,0.05721969564186077,0.32236448248935645
16,RHAG,-1.9113858,,0.055955029102573973,0.3170256606378129
16,PTPRE,-1.9156363,,0.05541141084122703,0.31483756159788084
16,RHOQ,-1.9185344,,0.05504329116641457,0.31363698670321694
16,ZFYVE16,-1.9221569,,0.05458601089376873,0.31192006225010704
16,DPY19L4,-1.9411395,,0.05224136688440665,0.29937746065562554
16,HLA-DMB,-1.941719,,0.05217112087122833,0.29937746065562554
16,CYFIP2,-1.9668359,,0.04920214191567621,0.2844054445992845
16,CD38,-1.9822923,,0.04744653679359157,0.27505238720922653
16,ZBTB20,-2.002579,,0.045222506102369706,0.26292154710680066
16,CXCL3,-2.0277922,,0.04258145355617359,0.24828835892812587
16,GIMAP7,-2.040254,,0.0413250288925976,0.24166683562922572
16,CREBRF,-2.0505905,,0.04030683605932535,0.23640373055322783
16,H2BC15,-2.0663369,,0.03879668488993789,0.2282157934702229
16,ATP2B1-AS1,-2.0895216,,0.03666080031681637,0.21628790747384288
16,ZC3H6,-2.0953178,,0.03614275789936125,0.21449707952143174
16,CMTM8,-2.10691,,0.035125374971205305,0.20907961292384108
16,AHNAK,-2.138789,,0.03245275697704375,0.19491145331557808
16,ENSG00000273338,-2.1408176,,0.032288741367002625,0.19451049016266642
16,GLMN,-2.1527965,,0.031334677513319,0.1893333988720181
16,RPS6KA5,-2.1706681,,0.029956276584382654,0.18155319142050091
16,STK17A,-2.1760294,,0.0295530563527871,0.17965383801086382
16,ARID5B,-2.1967509,,0.02803824795749928,0.17148775509173872
16,MYLIP,-2.2027402,,0.02761306575375021,0.16940531137270068
16,LTB,-2.2108548,,0.027045890932580266,0.16643625189280162
16,HPGD,-2.2141392,,0.026819195276716938,0.16555058812788234
16,VOPP1,-2.2257316,,0.026032158722383493,0.16118983729030026
16,OAT,-2.2764966,,0.022816307787650203,0.14260192367281377
16,OGFRL1,-2.2963483,,0.021655966606409442,0.13577408530664226
16,SMAD1,-2.306878,,0.02106161346942976,0.1324629777951557
16,ERN1,-2.3152344,,0.020600112394428705,0.13038045819258673
16,TSC22D3,-2.3460023,,0.01897598791051544,0.12086616503513019
16,MZB1,-2.357643,,0.018391370175760535,0.11789339856256753
16,TRIM38,-2.367738,,0.017897204361554755,0.11509456181064151
16,CREM,-2.3785574,,0.01738052417595882,0.11213241403844398
16,ATF3,-2.3830013,,0.017172134920961066,0.11114650434279008
16,POU2F2,-2.3934343,,0.01669146627149711,0.10838614462011112
16,CRTC3,-2.4025152,,0.016282763772752548,0.10607663695604266
16,PLD4,-2.4054132,,0.01615419099188282,0.10558294765936485
16,GAB1,-2.423478,,0.015372688391749096,0.10113610784045458
16,ARHGEF7,-2.425265,,0.015297213454652979,0.1009717059713068
16,TAPT1,-2.4256997,,0.015278904088090713,0.1009717059713068
16,TMEM243,-2.4387412,,0.014738520515708023,0.09793036887513637
16,UGCG,-2.4450686,,0.014482456770912996,0.09654971180608664
16,FAM3C,-2.4543426,,0.014114246138278434,0.09504542854059553
16,NMU,-2.474436,,0.01334467450585578,0.09016671963416067
16,PLEKHA2,-2.5001807,,0.012412999550264873,0.08415592915433813
16,NCOA3,-2.5155406,,0.011885001982649015,0.0808503536234627
16,CREBBP,-2.5176659,,0.011813536427689812,0.08063847390914548
16,BAG3,-2.5213368,,0.011690993211494496,0.08007529596914038
16,TPM2,-2.5242348,,0.011595046480299631,0.07969104110171568
16,B4GALT1,-2.5416234,,0.011033902155380575,0.07635918446630156
16,DHRS9,-2.557611,,0.010539389042506135,0.0731902016840704
16,HLA-DQB1,-2.5792985,,0.009900121373602834,0.06899039284740652
16,ACSM3,-2.5900698,,0.009595650930622389,0.06710245406029643
16,LITAF,-2.6004062,,0.009311347462881127,0.0653427892132009
16,CD83,-2.602483,,0.009255136343240725,0.06517701650169525
16,LPGAT1,-2.604705,,0.009195338946135119,0.06498472753452382
16,GNG7,-2.614317,,0.008940603905580312,0.06340853833744903
16,DCLRE1C,-2.615138,,0.008919137611368342,0.06340853833744903
16,IER3,-2.6372602,,0.008357869334053001,0.05969906667180715
16,NSUN4,-2.663343,,0.007736850620173575,0.055660795828586865
16,P2RX5,-2.6662412,,0.007670466425197373,0.05538242906279691
16,H1-0,-2.6693323,,0.007600219740842274,0.05507405609305995
16,ID2,-2.6821806,,0.007314396684795013,0.053195612253054636
16,KDM6B,-2.692324,,0.007095600079091938,0.051792701307240424
16,KLF2,-2.6954153,,0.00703009748940237,0.05150254570990747
16,PALM2AKAP2,-2.7005835,,0.006921797362783423,0.05089556884399575
16,GP1BB,-2.7111132,,0.006705773819621616,0.04948910567986432
16,RNGTT,-2.7527974,,0.005908846507039707,0.04393194429025804
16,TIFA,-2.7717316,,0.005575900889734437,0.041611200669659974
16,LDLRAD4,-2.790859,,0.005256838696140634,0.039525102978501
16,CD79B,-2.7957373,,0.005178146755760037,0.039080352873660656
16,TRH,-2.8111455,,0.004936545731695015,0.03739807372496223
16,PCSK7,-2.8169417,,0.004848332990882917,0.03701017550292303
16,EREG,-2.8285341,,0.004676173024462414,0.036109444204342964
16,CPA3,-2.8285341,,0.004676173024462414,0.036109444204342964
16,PPP2R3B,-2.8309975,,0.004640309848265243,0.036109444204342964
16,CDKN1C,-2.8634076,,0.004191109227672131,0.03274304084118852
16,IGHM,-2.871812,,0.004081255044854122,0.032009843489051934
16,TSPYL2,-2.879299,,0.0039856043474385825,0.03163178053522685
16,LAT2,-2.9096806,,0.003617984141033,0.028828558892693226
